唯一識別碼,資料類型,語系,資料名稱,文字描述,聯絡電話,分機,縣市名稱,行政區(鄉鎮區)名稱,街道名稱,資料提供單位機關代碼,資料提供單位,資料更新日期時間
Hotel_A15010000H_017702,Hotel,Zh_tw,康橋商旅-高雄-光榮碼頭館,"康橋商旅 光榮碼頭館

觀光局頒發之星級旅館『三星級旅館』。
康橋商旅長期以穩定優良的品質為經營理念，提供旅客及出差客更多乾淨舒適的住宿環境。
靠近光榮碼頭、漢神百貨、愛河畔、電影圖書館、駁二藝術特區、自強夜市、青年夜市等熱門旅遊地。
本館提供乾淨清新的住宿環境，親切友善的服務以及平實的價格，是您出差旅遊的首選。
◎免費早餐供應
◎免費自助洗衣服務 
◎免費停車場停車(車位數量有限) 
◎商務中心免費無限上網 
◎全館裝設無線寬頻網路,免費使用 ",(07)3343377,,高雄市,苓雅區,青年二路169號,A15010000H,交通部觀光署,2025/3/11 下午 02:57:59
Hotel_A15010000H_017703,Hotel,Zh_tw,玩皮城堡民宿,位於澎湖縣的民宿,(06)9211977,,澎湖縣,湖西鄉,許家村3鄰港子尾68之2號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017704,Hotel,Zh_tw,御園民宿,位於南投縣的民宿,(049)2755367,,南投縣,鹿谷鄉,永隆村堀邊巷1-3號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017706,Hotel,Zh_tw,新悅汽車旅館,位於宜蘭縣的旅館,(03)9952345,,宜蘭縣,蘇澳鎮,蘇東北路2-15號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017710,Hotel,Zh_tw,上觀清陽民宿,"     歡迎您來到上觀清陽民宿，讓您躺佯在大自然眾山環抱的山林生活中，在不同的季節裡觀賞不同時序更替的風貌，清清的山情、雨景霧濛及清香芬芳的竹嶺風清，春鼓動嫩枝春芽，裝扮了山頭的繽紛，萬物欣欣向榮讓你感受春的來臨，雲海雨瀑讓你清涼一夏，聽那蟲鳴鳥叫，秋夜寧靜讓你遠離塵囂、觀星夜語享受秋的美夢，冬陽讓你遠眺玉山、阿里山、台中合歡眾山的山嵐美景，冬暖夏涼的休閒度假美地，就在上觀清陽民宿。
樟湖生態國中小學即在我麼的附近，大尖山、二尖山是我們的後山，完整的健康步道，散布在(山)、竹林小徑，享受優美的山林美景，太平天梯(雲梯)健走就可到達，清水溪石鰻溪、萬年峽谷、化石區就在山腳下，讓你悠閒又健康，上觀清陽歡迎你的到來。
",(05)2572498,,嘉義縣,梅山鄉,龍眼村竹子嶺路8-5號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017711,Hotel,Zh_tw,綺樂文旅 開封館,"位於臺北市的旅館
綺樂開封館獲准穆斯林認證飯店 
綺樂開封館獲准AED安心場所認證飯店 
綺樂開封館獲准環保旅店認證飯店
",(02)23615889,,臺北市,中正區,開封街一段35號1至8樓,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017712,Hotel,Zh_tw,萩閣民宿,位於花蓮縣的民宿,0978270029,,花蓮縣,花蓮市,復興街82-1號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017713,Hotel,Zh_tw,山水民宿,位於宜蘭縣的民宿,(03)9591851,,宜蘭縣,冬山鄉,東城村冬山路一段71號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017714,Hotel,Zh_tw,東方之珠民宿,位於臺東縣康樂里的民宿，靠近台東機場，共４間房，現在沒有提供早餐。一樓為交誼廳，２樓有兩間客房，一間２人房（一大床）有陽台，一間３人房（一大一小床），３樓有２間客房，一間４人房（一大兩小床）有陽台，一間３人房（３張標準單人床）；客房內有獨立乾濕分離衛浴，沒有電梯，停車由現場安排。,0926308726,,臺東縣,臺東市,山西路1段232巷1號,A15010000H,交通部觀光署,2025/2/26 上午 08:50:09
Hotel_A15010000H_017715,Hotel,Zh_tw,夜泊民宿,位於臺東縣的民宿,0915388589,,臺東縣,臺東市,中興路三段23巷55號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017717,Hotel,Zh_tw,甜園玉光民宿,"""　一切美好事物　從這裡開始　""
受夠了在水泥叢林裡喘不過氣的生活
 放下繁重的責任、壓力，出走到這處田園祕境
 避上眼睛， 享受陽光暖暖的照拂與微風輕吹帶來的
 稻禾香氣， 讓身體徹底融入藍天與綠地 

 親身走進宜蘭民宿「甜園玉光」中，
 光與影交織成柔和景緻； 白色的牆面上，
 掛著民宿主人親手會製的美麗風景
 異國風情的精緻擺飾與歐式漫浪的旋轉樓梯
 帶領著入內的訪客成就一段甜甜的動人回憶。
",0919394338,,宜蘭縣,礁溪鄉,瑪僯路126-5號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017720,Hotel,Zh_tw,莯疇園雅築,位於臺南市的民宿,0906562886,,臺南市,中西區,建業街35號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017722,Hotel,Zh_tw,游家麗墅,位於宜蘭縣的民宿,0932908268,,宜蘭縣,員山鄉,大湖18路81號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017724,Hotel,Zh_tw,小張的家民宿,位於花蓮縣的民宿,(03)8310958,,花蓮縣,吉安鄉,仁安村海岸路377號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017733,Hotel,Zh_tw,尤瑪阿麗,位於苗栗縣的民宿,(037)941931,,苗栗縣,泰安鄉,錦水村6鄰圓墩40之1號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017734,Hotel,Zh_tw,翰品酒店 高雄,"翰品酒店高雄是台灣第一連鎖旅館品牌「雲朗觀光」專為商務人士打造的國際級精品酒店。座落於鹽埕區，鄰近愛河、駁二藝術特區、歷史博物館、電影館，搭捷運從鹽埕埔站2號出口步行只要兩、三分鐘即可抵達飯店。飯店位居市中心，交通便捷，不論是連結到高鐵左營站、小港國際機場、火車站或高速公路交流道都相當快速便利。
        
全新開幕的翰品酒店高雄，集結眾多菁英設計師，分別以不同創意、特色風格及專業技術，打造外觀、公共區及客房。152間全新時尚精緻客房與套房，以兩種不同氛圍設計呈現獨特風格，展現全新現代都會及摩登高貴氣質。
 
酒店提供各式美食，三樓「港都茶樓」以道地港式飲茶聞名，深獲饕客喜愛。一樓「品」日式料理集結握壽司、壽喜燒與涮涮鍋於一廳，二樓貴賓廂房供應各式精緻中式料理，以及風格時尚，提供各式點心與飲品的七樓VIP Lounge讓您在旅途中獲得舒適的小憩空間。另有功能齊全的商務中心及氣勢宏偉的會議空間，提供您商務、觀光住宿、美食更多元的選擇。",(07)5217388,,高雄市,鹽埕區,大仁路43號1-11樓,A15010000H,交通部觀光署,2025/3/7 上午 10:07:21
Hotel_A15010000H_017738,Hotel,Zh_tw,菊園民宿,位於金門縣的民宿,0921866680,,金門縣,金城鎮,夏墅12-3號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017739,Hotel,Zh_tw,湖美茵/快樂/天然,位於高雄市的民宿,(07)6817828,,高雄市,美濃區,中山路2段782巷52號,A15010000H,交通部觀光署,2025/3/11 下午 03:30:57
Hotel_A15010000H_017741,Hotel,Zh_tw,宜蘭和莊渡假別墅,位於宜蘭縣的民宿,(03)9505975,,宜蘭縣,五結鄉,協和村五結路二段155巷69號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017743,Hotel,Zh_tw,楓翎渡假民宿,位於宜蘭縣的民宿,0916116343,,宜蘭縣,五結鄉,親河路二段291巷52弄23之3號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017744,Hotel,Zh_tw,空白民宿,位於宜蘭縣的民宿,(03)9889905,,宜蘭縣,礁溪鄉,奇立丹路76巷2-8號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017747,Hotel,Zh_tw,悉緹森特民宿,悉緹森特(City Center)民宿鄰近由花蓮舊酒廠改造的「花蓮文化創意園區」，附近有許多充滿人文氣息的特色小店與老店，漫步其間，便能感受到濃濃的文化氣息，是體驗花蓮風情的最佳場域。來到悉緹森特，我們將為您指引最具特色的花蓮景點，並依個人需求推薦最適合的路線，讓您親身體驗花蓮的美好，快來一趟放鬆心情的花蓮輕旅行吧！,0938898817,,花蓮縣,花蓮市,信義街83號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017750,Hotel,Zh_tw,阿茶的厝民宿,位於花蓮縣的民宿,0928074373,,花蓮縣,鳳林鎮,大同街1-19號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017753,Hotel,Zh_tw,白水木民宿,"陽光、沙灘、海浪、藍天、.綠山、大朵大朵的白雲 。 略帶海味的清新空氣， 經由得天獨厚的生成條件滋養，終於長成了一棵白水木。  白水木，不是很高貴的樹種 卻猶能適應並且長出自己的格調， 克服惡劣環境的艱韌是美德，在水一方恬靜蓬勃顯氣質 自然不矯造的樹形富禪意，就像不染污泥的蓮荷情操  類飯店，品質堅持 似民宿，熱誠款待  白水木水漾會館，給予渡假住宿，新定義。
本館[白水木民宿]與[臻品民宿]同為[白水木水漾會館]之品牌旅宿~皆獲得台灣[好客民宿]遴選通過標章,在墾丁地區提供最優質的住宿享受",0976600333,,屏東縣,恆春鎮,船帆路852巷16之1號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017757,Hotel,Zh_tw,蘇菲的家民宿,位於臺東縣池上鄉的溫馨民宿,0988011245,,臺東縣,池上鄉,大埔村埔新二街6號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017758,Hotel,Zh_tw,花蓮自立民宿,位於花蓮縣的民宿,0939420261,,花蓮縣,吉安鄉,北昌村1鄰自立路二段11號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017762,Hotel,Zh_tw,金湧泉溫泉會館,"金湧泉SPA溫泉會館，位於台灣新北市-北海岸金山萬里溫泉區，擁有非常珍貴且稀少的海洋海底溫泉、靜謐的環境以及悠閒的氛圍，提供給顧客的是最佳的泡湯享受。

金湧泉的泉脈是來自海底深層的海底溫泉、海底溫泉為世界非常稀有的地質景觀資源，全世界僅有11個國家擁有海底溫泉，且取得溫泉標章之認證，金湧泉把這獨特的資源整合，加上新潁的設備，構成了一處千坪大的南洋式---主題式海洋露天溫泉風呂。

    金湧泉同時擁有罕見的海洋溫泉與大屯山山泉水spa設施、自然泳池、露天海洋風呂、多樣花草浴、豐富美味的溫泉美食，以及舒適渡假套房，一次滿足您於假期的需求，給您絕佳的渡假環境，全然釋放您的身、心、靈，獻上最極致動人的溫泉饗宴。竭誠的歡迎您來趟金湧泉溫泉之旅吧！
",(02)24983588,,新北市,萬里區,萬里加投213之3號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017770,Hotel,Zh_tw,格瀾伍德休閒民宿,位於花蓮縣的民宿,0975501966,,花蓮縣,吉安鄉,北昌村1鄰自立路二段39巷46號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017772,Hotel,Zh_tw,春約民宿,伯爵四季休閒民宿位於金門縣金湖鎮新湖里塔后，提供多棟主題風格的住宿選擇，包括春約、夏約、秋約和冬約，每棟展現不同的風情。,(082)331771,,金門縣,金湖鎮,塔后158之5號,A15010000H,交通部觀光署,2025/3/7 上午 10:00:48
Hotel_A15010000H_017775,Hotel,Zh_tw,十二籃民宿,位於澎湖縣的民宿,(06)9273919,,澎湖縣,馬公市,重光里2鄰後窟潭6之51號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017776,Hotel,Zh_tw,海洋渡假村,海洋渡假村位於澎湖馬公市中心，逛街、購物、交通便利，緊鄰遊艇碼頭，座落面海第一排，澎湖獨有的風光美景，蔚藍海洋的蛻變，令人心曠神怡。,(06)9273888,,澎湖縣,馬公市,啟明里臨海路3號,A15010000H,交通部觀光署,2025/2/26 下午 05:32:06
Hotel_A15010000H_017777,Hotel,Zh_tw,東姿商務旅館,"座落於繁華的台北市都會中心松江路、南京東路四平街商圈，99年11月起蘆洲、新莊線至松江、南京站8號出口左轉四平街即抵達東姿。 結合金融、美食、購物、娛樂、洽公、都會休閒所形成的文化特色，不但交通便利， 對面即是北市評選環境最優的一江公園，在繁忙的都市叢林中， 為您隔絕都巿裡沸騰的喧囂， 鬧中取靜、綠意盎然。 絕對是您下榻台北洽商、旅遊的最佳選擇。
堅持服務與用心是 東姿商務旅館 對顧客的承諾。店內 消防設施及公共安全設備皆經市府評定合格，定期檢修保養，領有合法營業執照，並通過市政府交通局『安全、安靜、乾淨』三安優質住宿旅館。",(02)25638866,,臺北市,中山區,一江街33號1-4樓,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017780,Hotel,Zh_tw,過來旅店,位於臺中市的旅館,(04)22296200,,臺中市,中區,市府路101號,A15010000H,交通部觀光署,2025/3/3 上午 09:38:28
Hotel_A15010000H_017781,Hotel,Zh_tw,華都飯店,"本飯店位於基隆市中心，緊鄰田寮河畔，基隆廟口夜市旁，地點絕佳的華都飯店，為地下二層，地上12層自地，自建，自營的飯店。華都飯店共計70間客房，提供旅客中西式早餐。每間客房皆有對外窗戶，採光良好，客房並搭配防燃絕煙隔熱建材及自動灑水系統 。提供旅客安全，舒適的住宿環境，並且以溫馨，舒適的客房服務為宗旨。


",(02)24202277,,基隆市,仁愛區,仁一路307號,A15010000H,交通部觀光署,2025/2/25 下午 04:09:16
Hotel_A15010000H_017784,Hotel,Zh_tw,花鄉旅館大寮店,"本旅館位處於高雄市大寮區，鄰近大發工業區、和春技術學院、捷運橘線大寮站，離小港國際機場20分鐘，交通十分便捷，
銜接東西向88快速道路及台一線是往屏東、小琉球、墾丁之觀光樞紐。

為了體貼您的辛勞，精心設計了最舒適、溫馨，服務最親切的住宿休憩園地，讓您暫時遠離繁忙塵囂的生活，是您休閒、旅遊、出差洽公的最佳選擇。
",(07)7813752,,高雄市,大寮區,翁園里光明路三段397號,A15010000H,交通部觀光署,2025/3/20 下午 04:50:09
Hotel_A15010000H_017788,Hotel,Zh_tw,榕天夏民宿,位於屏東縣的民宿,0952969773,,屏東縣,恆春鎮,砂尾路26號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017792,Hotel,Zh_tw,仲信金鬱金香酒店(兆尹樓),仲信金鬱金香酒店是歐洲LHG國際酒店集團旗下品牌，鄰近臺中中央公園，酒店擁有224間精緻客房，頂樓設有露天雙水道游泳池、SPA三溫暖、健身房。館內則設有自助百匯餐廳、商務中心、專業優質婚宴會場、多功能會議室…等設施，提供令您驚喜愉悅的高雅舒適之入住體驗。在鬱金香酒店，生活、工作和旅行都將充滿妙趣！,(04)24255678,,臺中市,北屯區,后庄路268、270號1至13樓,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017794,Hotel,Zh_tw,方塊朶朶,"「讓我們用顏色療育您的心靈」
紅色，開啟一場旅行的勇氣 
粉色，和所愛的人一起旅行
橘色，讓你擁有滿滿的活力
黃色，旅程中遇到熱情的人
綠色，去感受被遺忘大自然
藍色，藉著旅行化解的憂鬱
紫色，旅行無法抵檔的魅力
我們始終相信顏色具有某種魔力，建築裡的每一個方塊，每一種顏色都代表著我們對旅行的意義。
暫時忘掉城市的喧嘩，工作的壓力，讓我們用顏色療育您的心靈。",(03)9500238,,宜蘭縣,五結鄉,公園二路177號,A15010000H,交通部觀光署,2025/3/20 上午 10:31:53
Hotel_A15010000H_017795,Hotel,Zh_tw,凱歌民宿,位於花蓮縣的民宿,(03)8422661,,花蓮縣,吉安鄉,仁安村16鄰南海八街159號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017797,Hotel,Zh_tw,紡織娘浪漫民宿,位於花蓮縣的民宿,(03)8512118,,花蓮縣,吉安鄉,光華村6鄰華城八街113號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017798,Hotel,Zh_tw,布拉姆索鄉村民宿,位於南投縣的民宿,(049)2910880,,南投縣,埔里鎮,桃米里桃米巷5-3號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017801,Hotel,Zh_tw,大明大旅社,位於高雄市的旅館,(07)7658999,,高雄市,鳳山區,海洋一路40號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017803,Hotel,Zh_tw,春天別墅民宿,位於臺東縣的民宿,0928169423,,臺東縣,綠島鄉,公館村公館31號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017806,Hotel,Zh_tw,埔里日記民宿,位於南投縣的民宿,0928262185,,南投縣,埔里鎮,枇杷里20鄰中正路149-1號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017808,Hotel,Zh_tw,ＦＵＮ輕鬆民宿,"有一個地方~晴天時清新蔚藍 襯托了翠綠稻秧
 有那麼一個地方~雨天時聽雨細話
 有那麼一個地方~屋簷底下的景觀值得駐足細賞
 是那一個地方~白雲下有孩子們的嘻笑聲
 是那麼一個地方~聽見旅人希冀的一片輕鬆園地

 發現!~FUN輕鬆渡假會館 ! 愛上→ → → → →

來宜蘭吧!~在FUN輕鬆渡假會館 用最單純的
 方式  換得簡單的美好。

FUN輕鬆渡假會館 位於五結鄉大吉五路181巷51號 是宜蘭縣合法民宿；與富有文化藝術境地的""傳統藝術中心""和熱鬧""美食集中地""的羅東夜市...等著名景點相距只有10分鐘。來FUN輕鬆渡假會館住與玩吧!~放下行囊...隨意的 就能找到像家一樣的溫暖...有乾淨 舒雅的格局佈置；或是時尚、浪漫具備；或是充滿童趣、歡樂的設計。今天想做什麼樣的美夢?~就等您到來~記錄屬於你的FUN故事~享受一段輕鬆假期。
",0900409500,,宜蘭縣,五結鄉,大吉五路181巷51號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017809,Hotel,Zh_tw,遇見墾丁特色民宿,位於屏東縣的民宿,(08)8862368,,屏東縣,恆春鎮,大灣路120巷1號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017811,Hotel,Zh_tw,山外山民宿,位於臺東縣的民宿,0955853793,,臺東縣,臺東市,永安街18巷31弄11號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017812,Hotel,Zh_tw,HanLife6910巷仔內,"我的房源靠近台南市離火車站2公里,離中山公園1公里內,離花園夜市2公里,離赤崁樓1公里內、適合家庭的活動、公共交通方便,可散步林百貨等小吃方便。因為有故事的老房子,且有溫馨舒適的床,適合放鬆放慢心情好地方,您一定會愛上我的房源。我的房源適合情侶、孤獨的冒險家、商務旅行者、家庭(帶孩子)網站上的價格是兩位入住的房價,超過請另行詢價,最多可加至六人。地址:台南市北區裕民街69巷10號,通過雙城地區觀光局頒發合法民宿証號:128號",0937116078,,臺南市,北區,裕民街69巷10號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017813,Hotel,Zh_tw,東星大飯店,位於屏東縣的旅館,(08)7347755,,屏東縣,屏東市,光復路18號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017816,Hotel,Zh_tw,義大天悅飯店,"   1. 接受國際信用卡消費
   2. 旅行支票及外幣兌換(此項服務限房客)
   3. 提供傳真、影印、快遞、郵寄、保險箱、個人衛生用品等服務
   4. 代客預訂服務有客房視障按摩、計程車、接駁巴士、旅遊導覽行程等
   5. 提供樓層及公共區域免費Wi-Fi 網路連線使用
   6. 提供旅遊諮詢與行程規劃(1樓大廳櫃檯右側)
   7. 無障礙空間
   8. 哺乳室(1樓大廳女廁)
   9. 室內兒童遊戲區(飯店大廳右側，悅宴廳對面)
   10. 公共電話(悅宴廳包廂左側)
   11. 自動櫃員提款機(悅宴廳包廂左側)
   12. 商務中心(若有需要請洽服務中心)
   13. 地下停車場
   14. 輪椅、嬰兒車出借 (視現場實際數量而定，如有需要，可事先預約)
   15. 行李寄放(此項服務限房客) ",(07)6568010,,高雄市,大樹區,義大八街100號,A15010000H,交通部觀光署,2025/3/3 下午 04:15:33
Hotel_A15010000H_017824,Hotel,Zh_tw,普羅旺斯民宿,"休息是為了走更長的路…

我光著腳ㄚ踩在草皮上　望著那一片閃爍的星空這就是我想要的生活

在每個平凡簡單的小日子裡　總能令我們感到開心不已

在這裡　以木材　綠意　陽光

打造屬於你我的普羅旺斯…",(06)9952566,,澎湖縣,馬公市,鎖港里2鄰鎖管港100號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017826,Hotel,Zh_tw,樂悠悠手作民宿,位於宜蘭縣的民宿,(03)9501070,,宜蘭縣,羅東鎮,新群里月眉路106號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017828,Hotel,Zh_tw,復新文旅 ,位於臺北市的旅館,(02)77337959,,臺北市,中山區,"復興北路282號3,6樓 ",A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017831,Hotel,Zh_tw,清境立鷹山民宿,位於南投縣的民宿,(049)2803822,,南投縣,仁愛鄉,大同村仁和路206-1號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017832,Hotel,Zh_tw,花鹿民宿,位於屏東縣的民宿,0937380689,,屏東縣,恆春鎮,赤崁路28號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017833,Hotel,Zh_tw,雀客藏居台北陽明山,位於臺北市的國際觀光旅館,(02)28616661,,臺北市,士林區,陽明山格致路237號,A15010000H,交通部觀光署,2025/3/10 上午 09:08:36
Hotel_A15010000H_017837,Hotel,Zh_tw,彩虹莊園民宿,位於臺東縣的民宿,0972015399,,臺東縣,臺東市,志航路1段146巷20弄11號,A15010000H,交通部觀光署,2025/2/26 下午 03:18:02
Hotel_A15010000H_017840,Hotel,Zh_tw,莊稼熟了民宿,"說個故事……
「年輕的孩子，在玩耍的蘋果樹下輕快的揮別父母、出發尋找傳說中幸福的寶藏。
多年後， 孩子向世界走了一圈，白髮蒼蒼，回到家鄉，才驚覺-寶藏就在揮別父母的那棵蘋果樹下…………。」
站在屋前的草地上，空氣極度乾淨，主人文軒說:「往右是我那兒子12人1班的學校、往左是我祈禱的教堂、前面是我種的有機稻田、後面有 ……山坡上有….. 。」溫暖的冬陽下，黝黑的皮膚，卻是在掩不住那生命豐足的喜悅。
「每當他閉起雙眼休息，默默祈禱時，他的雙眼彷彿被提到高空中俯視那熙熙攘攘的都市，人們像螞蟻一樣盲目的賺錢、花錢、工作著」然後文軒決定返回家鄉。
「看著設計案一件一件的推卻，我的心不安的大聲哭泣，因為-我不知道他所遙望的遠方到底有多遠！」女主人素青這樣陳訴那個生命轉彎的過程。
「我沒有辦法抹滅那骨子遺傳的創作慾望。」文軒學資訊工程，父親是素人雕刻家，卻在太太的室內設計的領域中找到創作的出口。原為了雕刻創作的地點整理工作室，美感的作祟，使得工作室一整理就是兩年。
孩子一天天長大了，房子也終於在年初時完成了，再回首已六載，想當初是毅然決然的放下都市的一切，雖然是犧牲但這一切也是值得的，因為現在所擁有的是當初在都市中費盡一切所換不到的生活，稻浪、米香 、孩子吵鬧的嬉戲聲，以及在家鄉的人情味，我想這在城市中都是奢侈的盼望。
常常也在想，我們這一代還可以返鄉算是幸運的，看看孩子想想自己，想的是如何為孩子鋪一條可以走的稍微順遂的返鄉之路，讓孩子也知道將來出去還是要記得回來的路，因為在家中永遠有爸媽在這點一盞燈等你回家。",(089)861412,,臺東縣,池上鄉,萬安村萬安1之2號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017842,Hotel,Zh_tw,報告班長,位於連江縣的民宿,(0836)25116,,連江縣,南竿鄉,清水村116號,A15010000H,交通部觀光署,2025/3/6 下午 04:43:58
Hotel_A15010000H_017843,Hotel,Zh_tw,采雲間,位於宜蘭縣的民宿,0921996855,,宜蘭縣,礁溪鄉,淇武蘭路168-26號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017844,Hotel,Zh_tw,克蘿依公主民宿,"克蘿依公主民宿位於屏東縣的恆春鎮，距離恆春古鎮南門700米，距離墾丁森林遊樂區14公里，提供帶免費WiFi，空調，共用客廳和陽台的住宿。
民宿提供一台平面電視以及吹風機，免費洗浴用品和淋浴的私人浴室。 為了更加方便，酒店可提供毛巾和床單.
住宿附近的熱門景點包括恆春古城東門，恆春老街，西門和風景區。 最近的機場是高雄國際機場，距離克蘿依公主民宿87公里，酒店提供收費的機場街送服務。",0938816803,,屏東縣,恆春鎮,北門路68巷10弄6號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017845,Hotel,Zh_tw,歐遊國際連鎖精品旅館(高雄館),歐遊國際連鎖精品旅館集團為台灣地區規模最大之連鎖精品旅館，並榮獲觀光局頒發旅館評鑑最高榮譽三星級肯定，為國內精品旅館業龍頭業者，從300坪的總統級套房到商務級 套房，遍佈全台灣的12家連鎖據點全年無休隨時為南來北往的旅客提供奢華、舒適、衛生、隱秘的住宿休息服務。,(07)7493333,,高雄市,苓雅區,建國一路73號,A15010000H,交通部觀光署,2025/3/20 下午 04:48:54
Hotel_A15010000H_017846,Hotel,Zh_tw,巴拉卡民宿,位於新北市的民宿,(02)26371411,,新北市,三芝區,車埕18之3號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017848,Hotel,Zh_tw,星月灣休閒民宿,位於澎湖縣的民宿,(06)9984159,,澎湖縣,西嶼鄉,大池村1鄰大池角132號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017849,Hotel,Zh_tw,愛之旅商務汽車旅館,位於高雄市的旅館,(07)6245599,,高雄市,岡山區,岡山北路152號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017851,Hotel,Zh_tw,嚨口秘境古厝民宿,隱身於金門島中央，依傍后江灣，嚨口秘境古厝民宿 是一座傳承六代以上的閩南古厝，完美融合傳統韻味與現代舒適，為您打造一場回歸寧靜的深度旅行。 步行即可抵達嚨口海邊，欣賞潮起潮落的壯闊海景；晨起看日出、傍晚賞夕陽，夜晚則靜聽海浪聲，在這裡，您能真正放慢步調，享受最純粹的旅行時光。 這裡地理位置，無論前往金門東半部或西半部都十分便利，是探索金門的理想起點。 無論是想深入探索金門的戰地文化，還是單純享受靜謐海灣的悠閒時光，嚨口秘境古厝民宿 都是您的最佳選擇。 現在就來，體驗最純粹的金門風情，開啟一場與歷史與自然交織的美好旅程！ ,0966698973,,金門縣,金寧鄉,嚨口16、18號,A15010000H,交通部觀光署,2025/3/5 下午 03:57:14
Hotel_A15010000H_017855,Hotel,Zh_tw,祥源渡假民宿,位於屏東縣的民宿,(08)8822886,,屏東縣,車城鄉,中山路8-12號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
Hotel_A15010000H_017856,Hotel,Zh_tw,冠倫旅店,位於花蓮縣的旅館,(03)8236926,,花蓮縣,花蓮市,民勤里4鄰中美路67號(1~5樓),A15010000H,交通部觀光署,2025/3/3 下午 03:36:04
Hotel_A15010000H_017857,Hotel,Zh_tw,國境之南,國境之南,(08)8851248,,屏東縣,恆春鎮,埔頂路275號,A15010000H,交通部觀光署,2025/2/17 下午 05:00:27
